datetime,experiment,simulation time,op started,fault is active,safety violated,crashed,speed,steer,throttle,brake,factor,brake delay,init distance,safe distance
2022-12-15 10:25:03,1,96.94,True,False,False,False,4.782,0.001,0.0,0.071,15.815,108.958,30.0,5.0
2022-12-15 10:25:03,1,96.99,True,False,False,False,4.937,0.001,0.0,0.086,15.815,108.958,30.0,5.0
2022-12-15 10:25:03,1,97.04,True,False,False,False,4.861,0.001,0.0,0.097,15.815,108.958,30.0,5.0
2022-12-15 10:25:03,1,97.09,True,False,False,False,4.873,0.001,0.0,0.09,15.815,108.958,30.0,5.0
2022-12-15 10:25:04,1,97.14,True,False,False,False,4.708,0.001,0.0,0.071,15.815,108.958,30.0,5.0
2022-12-15 10:25:04,1,97.19,True,False,False,False,4.681,0.001,0.0,0.039,15.815,108.958,30.0,5.0
2022-12-15 10:25:04,1,97.24,True,False,False,False,4.498,0.001,0.0,0.007,15.815,108.958,30.0,5.0
2022-12-15 10:25:04,1,97.29,True,False,False,False,4.476,0.001,0.161,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:04,1,97.34,True,False,False,False,4.305,0.001,0.284,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:04,1,97.39,True,False,False,False,4.327,0.001,0.445,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:04,1,97.44,True,False,False,False,4.242,0.001,0.577,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:04,1,97.49,True,False,False,False,4.373,0.001,0.682,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:04,1,97.54,True,False,False,False,4.426,0.001,0.755,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:04,1,97.59,True,False,False,False,4.684,0.001,0.795,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:04,1,97.64,True,False,False,False,4.878,0.001,0.788,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:04,1,97.69,True,False,False,False,5.22,0.002,0.755,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:04,1,97.74,True,False,False,False,5.46,0.001,0.688,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:04,1,97.79,True,False,False,False,5.813,0.002,0.622,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:05,1,97.84,True,False,False,False,6.04,0.002,0.543,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:05,1,97.89,True,False,False,False,6.334,0.002,0.468,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:05,1,97.94,True,False,False,False,6.496,0.002,0.406,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:05,1,97.99,True,False,False,False,6.708,0.002,0.371,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:05,1,98.04,True,False,False,False,6.797,0.002,0.352,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:05,1,98.09,True,False,False,False,6.943,0.002,0.346,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:05,1,98.14,True,False,False,False,6.985,0.002,0.353,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:05,1,98.19,True,False,False,False,7.097,0.002,0.396,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:05,1,98.24,True,False,False,False,7.128,0.002,0.431,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:05,1,98.29,True,False,False,False,7.244,0.002,0.488,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:05,1,98.34,True,False,False,False,7.301,0.002,0.514,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:05,1,98.39,True,False,False,False,7.448,0.002,0.559,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:05,1,98.44,True,False,False,False,7.548,0.002,0.57,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:06,1,98.49,True,False,False,False,7.727,0.002,0.599,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:06,1,98.54,True,False,False,False,7.864,0.002,0.6,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:06,1,98.59,True,False,False,False,8.065,0.002,0.596,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:06,1,98.64,True,False,False,False,8.227,0.002,0.577,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:06,1,98.69,True,False,False,False,8.428,0.002,0.557,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:06,1,98.74,True,False,False,False,8.591,0.002,0.539,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:06,1,98.79,True,False,False,False,8.77,0.002,0.515,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:06,1,98.84,True,False,False,False,8.916,0.002,0.494,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:06,1,98.89,True,False,False,False,9.06,0.002,0.474,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:06,1,98.94,True,False,False,False,9.183,0.002,0.458,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:06,1,98.99,True,False,False,False,9.302,0.002,0.462,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:06,1,99.04,True,False,False,False,9.404,0.002,0.452,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:06,1,99.09,True,False,False,False,9.507,0.002,0.453,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:06,1,99.14,True,False,False,False,9.597,0.002,0.469,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:07,1,99.19,True,False,False,False,9.693,0.001,0.456,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:07,1,99.24,True,False,False,False,9.782,0.001,0.478,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:07,1,99.29,True,False,False,False,9.877,0.001,0.471,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:07,1,99.34,True,False,False,False,9.969,0.001,0.47,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:07,1,99.39,True,False,False,False,10.064,0.001,0.483,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:07,1,99.44,True,False,False,False,10.157,0.001,0.474,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:07,1,99.49,True,False,False,False,10.253,0.001,0.464,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:07,1,99.54,True,False,False,False,10.344,0.001,0.467,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:07,1,99.59,True,False,False,False,10.433,0.001,0.461,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:07,1,99.64,True,False,False,False,10.519,0.001,0.459,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:07,1,99.69,True,False,False,False,10.603,0.001,0.455,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:07,1,99.74,True,False,False,False,10.684,0.001,0.444,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:07,1,99.79,True,False,False,False,10.761,0.001,0.443,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:07,1,99.84,True,False,False,False,10.833,0.001,0.436,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:08,1,99.89,True,False,False,False,10.902,0.001,0.43,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:08,1,99.94,True,False,False,False,10.967,0.001,0.424,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:08,1,99.99,True,False,False,False,11.027,0.001,0.421,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:08,1,100.04,True,False,False,False,11.084,0.001,0.418,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:08,1,100.09,True,False,False,False,11.138,0.001,0.415,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:08,1,100.14,True,False,False,False,11.188,0.0,0.426,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:08,1,100.19,True,False,False,False,11.238,0.0,0.419,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:08,1,100.24,True,False,False,False,11.163,0.0,0.422,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:08,1,100.29,True,False,False,False,11.213,0.0,0.444,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:08,1,100.34,True,False,False,False,11.214,0.0,0.45,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:08,1,100.39,True,False,False,False,11.157,0.0,0.472,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:08,1,100.44,True,False,False,False,11.085,0.0,0.499,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:08,1,100.49,True,False,False,False,11.156,0.0,0.539,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:08,1,100.54,True,False,False,False,11.407,-0.0,0.555,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:09,1,100.59,True,False,False,False,11.283,-0.0,0.506,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:09,1,100.64,True,False,False,False,11.411,-0.0,0.507,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:09,1,100.69,True,False,False,False,11.289,-0.0,0.498,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:09,1,100.74,True,False,False,False,11.371,-0.0,0.52,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:09,1,100.79,True,False,False,False,11.386,-0.0,0.517,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:09,1,100.84,True,False,False,False,11.262,-0.0,0.518,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:09,1,100.89,True,False,False,False,11.225,-0.0,0.562,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:09,1,100.94,True,False,False,False,11.603,-0.001,0.599,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:09,1,100.99,True,False,False,False,11.66,-0.001,0.529,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:09,1,101.04,True,False,False,False,11.565,-0.001,0.48,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:09,1,101.09,True,False,False,False,11.549,-0.001,0.492,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:09,1,101.14,True,False,False,False,11.474,-0.001,0.504,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:09,1,101.19,True,False,False,False,11.492,-0.001,0.523,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:09,1,101.24,True,False,False,False,11.449,-0.001,0.545,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:10,1,101.29,True,False,False,False,11.498,-0.001,0.55,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:10,1,101.34,True,False,False,False,11.485,-0.001,0.551,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:10,1,101.39,True,False,False,False,11.561,-0.001,0.574,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:10,1,101.44,True,False,False,False,11.571,-0.001,0.547,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:10,1,101.49,True,False,False,False,11.667,-0.001,0.558,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:10,1,101.54,True,False,False,False,11.69,-0.001,0.534,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:10,1,101.59,True,False,False,False,11.792,-0.001,0.523,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:10,1,101.64,True,False,False,False,11.816,-0.001,0.495,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:10,1,101.69,True,False,False,False,11.91,-0.001,0.478,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:10,1,101.74,True,False,False,False,11.921,-0.001,0.458,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:10,1,101.79,True,False,False,False,11.997,-0.001,0.445,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:10,1,101.84,True,False,False,False,11.987,-0.001,0.424,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:10,1,101.89,True,True,False,False,12.041,-0.001,0.425,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:10,1,101.94,True,True,False,False,12.01,-0.001,0.412,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:11,1,101.99,True,True,False,False,12.046,-0.0,0.416,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:11,1,102.04,True,True,False,False,11.999,-0.001,0.425,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:11,1,102.09,True,True,False,False,12.023,-0.0,0.435,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:11,1,102.14,True,True,False,False,11.969,0.0,0.437,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:11,1,102.19,True,True,False,False,11.992,0.001,0.458,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:11,1,102.24,True,True,False,False,11.941,0.001,0.472,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:11,1,102.29,True,True,False,False,11.97,0.001,0.483,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:11,1,102.34,True,True,False,False,11.929,0.002,0.497,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:11,1,102.39,True,True,False,False,11.97,0.002,0.511,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:11,1,102.44,True,True,False,False,11.943,0.002,0.517,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:11,1,102.49,True,True,False,False,12.0,0.002,0.526,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:11,1,102.54,True,True,False,False,11.989,0.002,0.522,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:11,1,102.59,True,True,False,False,12.059,0.003,0.533,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:12,1,102.64,True,True,False,False,12.059,0.003,0.525,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:12,1,102.69,True,True,False,False,12.139,0.003,0.524,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:12,1,102.74,True,True,False,False,12.145,0.003,0.515,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:12,1,102.79,True,True,False,False,12.228,0.002,0.445,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:12,1,102.84,True,True,False,False,12.229,0.003,0.401,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:12,1,102.89,True,True,False,False,12.29,0.003,0.362,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:12,1,102.94,True,True,False,False,12.256,0.003,0.315,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:12,1,102.99,True,True,False,False,12.276,0.003,0.282,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:12,1,103.04,True,True,False,False,12.197,0.004,0.246,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:12,1,103.09,True,True,False,False,12.172,0.004,0.22,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:12,1,103.14,True,True,False,False,12.048,0.004,0.19,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:12,1,103.19,True,True,False,False,11.983,0.004,0.186,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:12,1,103.24,True,True,False,False,11.82,0.004,0.192,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:13,1,103.29,True,True,False,False,11.727,0.004,0.276,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:13,1,103.34,True,True,False,False,11.546,0.005,0.326,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:13,1,103.39,True,True,False,False,11.455,0.005,0.39,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:13,1,103.44,True,True,False,False,11.295,0.005,0.442,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:13,1,103.49,True,True,False,False,11.237,0.005,0.503,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:13,1,103.54,True,True,False,False,11.542,0.005,0.547,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:13,1,103.59,True,True,False,False,11.477,0.005,0.507,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:13,1,103.64,True,True,False,False,11.35,0.005,0.496,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:13,1,103.69,True,True,False,False,11.333,0.005,0.517,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:13,1,103.74,True,True,False,False,11.259,0.005,0.533,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:13,1,103.79,True,True,False,False,11.284,0.006,0.561,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:13,1,103.84,True,True,False,False,11.252,0.006,0.577,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:13,1,103.89,True,True,False,False,11.317,0.006,0.594,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:14,1,103.94,True,True,False,False,11.323,0.006,0.596,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:14,1,103.99,True,True,False,False,11.422,0.006,0.597,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:14,1,104.04,True,True,False,False,11.457,0.006,0.584,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:14,1,104.09,True,True,False,False,11.577,0.002,0.569,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:14,1,104.14,True,True,False,False,11.624,0.005,0.549,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:14,1,104.19,True,True,False,False,11.746,0.006,0.528,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:14,1,104.24,True,True,False,False,11.788,0.006,0.503,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:14,1,104.29,True,True,False,False,11.897,0.006,0.488,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:14,1,104.34,True,True,False,False,11.928,0.006,0.458,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:14,1,104.39,True,True,False,False,12.027,0.006,0.452,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:14,1,104.44,True,True,False,False,12.076,0.006,0.435,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:14,1,104.49,True,True,False,False,12.16,0.006,0.426,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:14,1,104.54,True,True,False,False,12.133,0.005,0.414,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:15,1,104.59,True,True,False,False,12.167,0.005,0.426,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:15,1,104.64,True,True,False,False,12.128,0.005,0.433,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:15,1,104.69,True,True,False,False,12.15,0.005,0.462,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:15,1,104.74,True,True,False,False,12.1,0.005,0.477,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:15,1,104.79,True,True,False,False,12.126,0.005,0.51,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:15,1,104.84,True,True,False,False,12.088,0.005,0.529,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:15,1,104.89,True,True,False,False,12.134,0.005,0.556,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:15,1,104.94,True,True,False,False,12.13,0.005,0.565,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:15,1,104.99,True,True,False,False,12.214,0.005,0.574,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:15,1,105.04,True,True,False,False,12.27,0.005,0.575,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:15,1,105.09,True,True,False,False,12.402,0.005,0.564,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:15,1,105.14,True,True,False,False,12.435,0.005,0.54,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:15,1,105.19,True,True,False,False,12.578,0.005,0.529,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:15,1,105.24,True,True,False,False,12.637,0.005,0.502,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:16,1,105.29,True,True,False,False,12.747,0.005,0.476,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:16,1,105.34,True,True,False,False,12.775,0.005,0.458,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:16,1,105.39,True,True,False,False,12.815,0.005,0.453,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:16,1,105.44,True,True,False,False,12.782,0.002,0.449,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:16,1,105.49,True,True,False,False,12.818,0.005,0.461,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:16,1,105.54,True,True,False,False,12.778,0.005,0.465,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:16,1,105.59,True,True,False,False,12.812,0.005,0.48,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:16,1,105.64,True,True,False,False,12.775,0.005,0.492,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:16,1,105.69,True,True,False,False,12.816,0.005,0.511,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:16,1,105.74,True,True,False,False,12.788,0.004,0.516,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:16,1,105.79,True,True,False,False,12.842,0.004,0.539,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:16,1,105.84,True,True,False,False,12.83,0.004,0.539,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:16,1,105.89,True,True,False,False,12.9,0.004,0.554,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:17,1,105.94,True,True,False,False,12.904,0.004,0.543,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:17,1,105.99,True,True,False,False,12.988,0.004,0.546,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:17,1,106.04,True,True,False,False,13.003,0.004,0.534,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:17,1,106.09,True,True,False,False,13.093,0.004,0.53,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:17,1,106.14,True,True,False,False,13.109,0.004,0.513,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:17,1,106.19,True,True,False,False,13.196,0.004,0.507,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:17,1,106.24,True,True,False,False,13.207,0.004,0.489,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:17,1,106.29,True,True,False,False,13.285,0.004,0.484,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:17,1,106.34,True,True,False,False,13.284,0.004,0.471,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:17,1,106.39,True,True,False,False,13.349,0.004,0.465,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:17,1,106.44,True,True,False,False,13.335,0.004,0.461,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:17,1,106.49,True,True,False,False,13.387,0.004,0.464,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:17,1,106.54,True,True,False,False,13.363,0.004,0.459,0.0,15.815,108.958,30.0,5.0
2022-12-15 10:25:18,1,106.59,True,True,False,False,13.407,0.004,0.468,0.0,15.815,108.958,30.0,5.0
